timestamp,open,high,low,close,volume,session,incomplete
2026-07-28T08:00:00+00:00,737.79,739.09,736.2595,737.34,0,pre-market,False
2026-07-28T08:01:00+00:00,737.36,738.28,736.15,736.9,0,pre-market,False
2026-07-28T08:02:00+00:00,736.76,738.08,736.35,737.85,0,pre-market,False
2026-07-28T08:03:00+00:00,737.74,737.93,737.69,737.73,0,pre-market,False
2026-07-28T08:04:00+00:00,737.75,737.78,737.65,737.69,0,pre-market,False
2026-07-28T08:05:00+00:00,737.68,737.82,737.68,737.72,0,pre-market,False
2026-07-28T08:06:00+00:00,737.72,737.98,737.23,737.98,0,pre-market,False
2026-07-28T08:07:00+00:00,737.7,737.7,737.44,737.5,0,pre-market,False
2026-07-28T08:08:00+00:00,737.49,737.57,737.4,737.4,0,pre-market,False
2026-07-28T08:09:00+00:00,737.25,737.31,737.2,737.22,0,pre-market,False
2026-07-28T08:10:00+00:00,737.2,737.23,736.95,736.95,0,pre-market,False
2026-07-28T08:11:00+00:00,736.94,736.97,736.86,736.9,0,pre-market,False
2026-07-28T08:12:00+00:00,736.93,737.04,736.9,736.9,0,pre-market,False
2026-07-28T08:13:00+00:00,736.9,736.95,736.88,736.9,0,pre-market,False
2026-07-28T08:14:00+00:00,736.9,736.97,736.83,736.86,0,pre-market,False
2026-07-28T08:15:00+00:00,736.91,737.5,736.84,737.5,0,pre-market,False
2026-07-28T08:16:00+00:00,737.62,737.63,737.39,737.52,0,pre-market,False
2026-07-28T08:17:00+00:00,737.53,737.61,737.49,737.5182,0,pre-market,False
2026-07-28T08:18:00+00:00,737.5,737.73,737.5,737.73,0,pre-market,False
2026-07-28T08:19:00+00:00,737.64,738.0,737.64,737.9,0,pre-market,False
2026-07-28T08:20:00+00:00,738.02,738.06,737.93,737.93,0,pre-market,False
2026-07-28T08:21:00+00:00,738.06,738.27,738.06,738.14,0,pre-market,False
2026-07-28T08:22:00+00:00,738.12,738.16,738.0,738.16,0,pre-market,False
2026-07-28T08:23:00+00:00,737.9787,738.2912,737.95,738.2912,0,pre-market,False
2026-07-28T08:24:00+00:00,738.33,738.74,738.33,738.7,0,pre-market,False
2026-07-28T08:25:00+00:00,738.58,738.58,738.4,738.41,0,pre-market,False
2026-07-28T08:26:00+00:00,738.3287,738.3817,738.32,738.3817,0,pre-market,False
2026-07-28T08:27:00+00:00,738.4552,738.47,738.4552,738.46,0,pre-market,False
2026-07-28T08:28:00+00:00,738.46,738.46,738.33,738.37,0,pre-market,False
2026-07-28T08:29:00+00:00,738.4612,738.52,738.449,738.52,0,pre-market,False
2026-07-28T08:30:00+00:00,738.49,738.5,738.17,738.17,0,pre-market,False
2026-07-28T08:31:00+00:00,738.3288,738.36,738.289,738.289,0,pre-market,False
2026-07-28T08:32:00+00:00,738.29,738.29,738.21,738.21,0,pre-market,False
2026-07-28T08:33:00+00:00,738.23,738.39,738.23,738.3888,0,pre-market,False
2026-07-28T08:34:00+00:00,738.28,738.55,738.2704,738.55,0,pre-market,False
2026-07-28T08:35:00+00:00,738.53,738.5696,738.455,738.53,0,pre-market,False
2026-07-28T08:36:00+00:00,738.48,738.52,738.3537,738.44,0,pre-market,False
2026-07-28T08:37:00+00:00,738.4491,738.47,738.33,738.47,0,pre-market,False
2026-07-28T08:38:00+00:00,738.5612,738.7305,738.56,738.68,0,pre-market,False
2026-07-28T08:39:00+00:00,738.57,738.6,738.57,738.6,0,pre-market,False
2026-07-28T08:40:00+00:00,738.59,738.77,738.58,738.75,0,pre-market,False
2026-07-28T08:41:00+00:00,738.84,738.9,738.8,738.9,0,pre-market,False
2026-07-28T08:42:00+00:00,738.87,738.87,738.75,738.76,0,pre-market,False
2026-07-28T08:43:00+00:00,738.82,738.9,738.81,738.89,0,pre-market,False
2026-07-28T08:44:00+00:00,738.9,738.91,738.76,738.76,0,pre-market,False
2026-07-28T08:45:00+00:00,738.78,738.799,738.681,738.72,0,pre-market,False
2026-07-28T08:46:00+00:00,738.6731,738.77,738.6427,738.77,0,pre-market,False
2026-07-28T08:47:00+00:00,738.71,739.11,738.71,738.9036,0,pre-market,False
2026-07-28T08:48:00+00:00,738.9,738.9488,738.8332,738.8332,0,pre-market,False
2026-07-28T08:49:00+00:00,738.92,738.92,738.85,738.9,0,pre-market,False
2026-07-28T08:50:00+00:00,738.8512,739.17,738.85,739.17,0,pre-market,False
2026-07-28T08:51:00+00:00,739.0,739.0,738.7819,738.7819,0,pre-market,False
2026-07-28T08:52:00+00:00,738.8,738.846,738.7344,738.74,0,pre-market,False
2026-07-28T08:53:00+00:00,738.73,738.73,738.63,738.63,0,pre-market,False
2026-07-28T08:54:00+00:00,738.605,738.6362,738.53,738.53,0,pre-market,False
2026-07-28T08:55:00+00:00,738.55,738.55,738.35,738.35,0,pre-market,False
2026-07-28T08:56:00+00:00,738.4,738.48,738.4,738.48,0,pre-market,False
2026-07-28T08:57:00+00:00,738.47,738.484,738.3341,738.3341,0,pre-market,False
2026-07-28T08:58:00+00:00,738.43,738.43,738.43,738.43,0,pre-market,False
2026-07-28T08:59:00+00:00,738.45,738.52,738.4,738.45,0,pre-market,False
2026-07-28T09:00:00+00:00,738.45,738.5285,738.39,738.5,0,pre-market,False
2026-07-28T09:01:00+00:00,738.44,738.62,738.44,738.62,0,pre-market,False
2026-07-28T09:02:00+00:00,738.52,738.5515,738.5034,738.5515,0,pre-market,False
2026-07-28T09:03:00+00:00,738.65,738.66,738.4,738.4,0,pre-market,False
2026-07-28T09:04:00+00:00,738.43,738.46,738.3235,738.46,0,pre-market,False
2026-07-28T09:05:00+00:00,738.43,738.59,738.43,738.521,0,pre-market,False
2026-07-28T09:06:00+00:00,738.56,738.69,738.51,738.59,0,pre-market,False
2026-07-28T09:07:00+00:00,738.52,738.5245,738.5087,738.5245,0,pre-market,False
2026-07-28T09:08:00+00:00,738.65,738.6782,738.6382,738.64,0,pre-market,False
2026-07-28T09:09:00+00:00,738.57,738.57,738.53,738.53,0,pre-market,False
