timestamp,open,high,low,close,volume,session,incomplete
2026-07-28T11:00:00+00:00,738.3,738.3,738.3,738.3,11,pre-market,False
2026-07-28T11:15:00+00:00,738.58,738.63,738.58,738.63,127,pre-market,False
2026-07-28T11:18:00+00:00,738.56,739.03,738.56,739.03,200,pre-market,False
2026-07-28T11:20:00+00:00,738.92,738.92,738.92,738.92,100,pre-market,False
2026-07-28T11:25:00+00:00,738.55,738.55,738.55,738.55,5,pre-market,False
2026-07-28T11:41:00+00:00,737.7,737.7,737.7,737.7,100,pre-market,False
2026-07-28T11:44:00+00:00,738.1,738.1,738.02,738.02,118,pre-market,False
2026-07-28T12:01:00+00:00,739.23,739.23,739.23,739.23,100,pre-market,False
2026-07-28T12:03:00+00:00,739.31,739.31,739.31,739.31,100,pre-market,False
2026-07-28T12:07:00+00:00,739.51,739.51,739.51,739.51,100,pre-market,False
2026-07-28T12:08:00+00:00,739.47,739.47,739.47,739.47,80,pre-market,False
2026-07-28T12:09:00+00:00,739.46,739.48,739.45,739.47,297,pre-market,False
2026-07-28T12:09:00+00:00,739.5,739.5,739.5,739.5,100,pre-market,False
2026-07-28T12:10:00+00:00,739.47,739.47,739.22,739.22,280,pre-market,False
2026-07-28T12:13:00+00:00,739.2,739.2,739.2,739.2,80,pre-market,False
2026-07-28T12:13:00+00:00,739.2,739.2,739.2,739.2,100,pre-market,False
2026-07-28T12:27:00+00:00,739.88,739.88,739.88,739.88,160,pre-market,False
2026-07-28T12:28:00+00:00,739.87,739.87,739.87,739.87,80,pre-market,False
2026-07-28T12:32:00+00:00,740.01,740.02,739.97,739.97,500,pre-market,False
2026-07-28T12:34:00+00:00,739.71,739.73,739.71,739.73,180,pre-market,False
2026-07-28T12:34:00+00:00,739.92,739.92,739.52,739.52,226,pre-market,False
2026-07-28T12:35:00+00:00,739.66,739.66,739.66,739.66,100,pre-market,False
2026-07-28T12:36:00+00:00,739.73,739.79,739.73,739.79,116,pre-market,False
2026-07-28T12:45:00+00:00,740.24,740.24,740.24,740.24,80,pre-market,False
2026-07-28T12:46:00+00:00,740.46,740.77,740.46,740.77,206,pre-market,False
2026-07-28T12:46:00+00:00,740.58,740.58,740.57,740.57,82,pre-market,False
2026-07-28T12:48:00+00:00,740.28,740.28,740.28,740.28,300,pre-market,False
2026-07-28T12:51:00+00:00,739.92,739.92,739.91,739.92,6323,pre-market,False
2026-07-28T13:02:00+00:00,739.53,739.53,739.53,739.53,100,pre-market,False
2026-07-28T13:14:00+00:00,739.84,739.84,739.84,739.84,8,pre-market,False
2026-07-28T13:15:00+00:00,739.89,739.89,739.89,739.89,100,pre-market,False
2026-07-28T13:25:00+00:00,739.86,739.86,739.86,739.86,100,pre-market,False
2026-07-28T13:26:00+00:00,739.88,739.88,739.88,739.88,100,pre-market,False
2026-07-28T13:27:00+00:00,739.92,739.92,739.81,739.81,200,pre-market,False
2026-07-28T13:28:00+00:00,739.41,739.41,739.41,739.41,5,pre-market,False
2026-07-28T13:29:00+00:00,739.19,739.19,739.19,739.19,100,pre-market,False
2026-07-28T13:30:00+00:00,739.22,739.22,739.22,739.22,5,regular,False
2026-07-28T13:30:00+00:00,739.165,739.42,738.88,738.88,18817,regular,False
2026-07-28T13:31:00+00:00,738.44,738.44,738.44,738.44,100,regular,False
2026-07-28T13:31:00+00:00,738.87,738.88,738.3,738.38,7124,regular,False
2026-07-28T13:32:00+00:00,738.52,738.52,738.05,738.25,5786,regular,False
2026-07-28T13:33:00+00:00,738.37,738.37,738.37,738.37,100,regular,False
2026-07-28T13:33:00+00:00,738.125,738.53,738.115,738.265,7629,regular,False
2026-07-28T13:34:00+00:00,738.095,738.25,738.095,738.25,230,regular,False
2026-07-28T13:34:00+00:00,738.345,738.48,738.08,738.205,4843,regular,False
2026-07-28T13:35:00+00:00,738.16,739.01,738.16,738.99,8564,regular,False
2026-07-28T13:36:00+00:00,738.995,739.06,738.35,738.465,5751,regular,False
2026-07-28T13:36:00+00:00,739.0,739.0,739.0,739.0,1,regular,False
2026-07-28T13:37:00+00:00,738.55,738.735,738.075,738.165,7846,regular,False
2026-07-28T13:38:00+00:00,738.2,738.435,738.01,738.01,5163,regular,False
2026-07-28T13:39:00+00:00,738.0,738.12,737.76,737.79,5171,regular,False
2026-07-28T13:40:00+00:00,737.8,737.8,737.8,737.8,18,regular,False
2026-07-28T13:40:00+00:00,737.82,738.27,737.7,738.01,6557,regular,False
2026-07-28T13:41:00+00:00,737.98,738.245,737.72,737.78,3443,regular,False
2026-07-28T13:42:00+00:00,737.7,737.7,737.7,737.7,1,regular,False
2026-07-28T13:42:00+00:00,737.79,737.81,737.195,737.3,5607,regular,False
2026-07-28T13:43:00+00:00,737.31,737.31,736.57,736.645,7078,regular,False
2026-07-28T13:44:00+00:00,736.65,737.13,736.645,737.035,13164,regular,False
2026-07-28T13:44:00+00:00,736.64,736.64,736.64,736.64,40,regular,False
2026-07-28T13:45:00+00:00,737.08,737.26,736.765,736.83,5319,regular,False
2026-07-28T13:46:00+00:00,736.81,736.81,736.275,736.485,5427,regular,False
2026-07-28T13:47:00+00:00,736.37,736.44,736.01,736.01,3871,regular,False
2026-07-28T13:47:00+00:00,736.34,736.34,736.34,736.34,1,regular,False
2026-07-28T13:47:00+00:00,736.36,736.36,736.35,736.35,160,regular,False
2026-07-28T13:48:00+00:00,736.58,736.95,736.58,736.95,90,regular,False
2026-07-28T13:48:00+00:00,736.05,737.17,736.05,737.17,7246,regular,False
2026-07-28T13:48:00+00:00,736.5,736.5,736.48,736.48,160,regular,False
2026-07-28T13:49:00+00:00,737.4,737.4,737.4,737.4,10,regular,False
2026-07-28T13:49:00+00:00,737.155,737.59,737.005,737.43,7760,regular,False
2026-07-28T13:50:00+00:00,737.69,737.69,737.69,737.69,1,regular,False
2026-07-28T13:50:00+00:00,737.61,737.61,737.61,737.61,80,regular,False
2026-07-28T13:50:00+00:00,737.65,738.15,737.15,737.16,4653,regular,False
2026-07-28T13:51:00+00:00,737.13,737.13,737.13,737.13,80,regular,False
2026-07-28T13:51:00+00:00,737.25,737.25,737.25,737.25,6,regular,False
2026-07-28T13:51:00+00:00,737.155,737.34,736.87,737.145,10191,regular,False
2026-07-28T13:52:00+00:00,737.205,737.855,737.11,737.48,9008,regular,False
2026-07-28T13:52:00+00:00,737.89,737.89,737.89,737.89,80,regular,False
2026-07-28T13:52:00+00:00,737.2,737.89,737.2,737.89,160,regular,False
2026-07-28T13:53:00+00:00,736.89,737.29,736.73,737.29,200,regular,False
2026-07-28T13:53:00+00:00,736.89,736.89,736.89,736.89,80,regular,False
2026-07-28T13:53:00+00:00,737.505,737.51,736.73,737.37,7789,regular,False
2026-07-28T13:54:00+00:00,737.57,737.57,737.31,737.31,120,regular,False
2026-07-28T13:54:00+00:00,737.35,737.35,737.35,737.35,80,regular,False
2026-07-28T13:54:00+00:00,737.27,737.56,737.01,737.01,3458,regular,False
2026-07-28T13:55:00+00:00,737.05,737.16,736.66,736.74,2809,regular,False
2026-07-28T13:56:00+00:00,736.75,737.075,736.645,737.05,5379,regular,False
2026-07-28T13:57:00+00:00,737.06,737.06,736.7,736.7,320,regular,False
2026-07-28T13:57:00+00:00,737.06,737.06,737.06,737.06,80,regular,False
2026-07-28T13:57:00+00:00,737.025,737.14,736.645,736.67,2712,regular,False
2026-07-28T13:58:00+00:00,736.5,736.5,736.45,736.46,165,regular,False
2026-07-28T13:58:00+00:00,736.46,736.46,736.46,736.46,80,regular,False
2026-07-28T13:58:00+00:00,736.74,736.74,736.38,736.44,4876,regular,False
2026-07-28T13:59:00+00:00,736.64,736.64,736.64,736.64,80,regular,False
2026-07-28T13:59:00+00:00,736.64,736.68,736.64,736.68,90,regular,False
2026-07-28T13:59:00+00:00,736.3,736.71,736.205,736.5,5298,regular,False
2026-07-28T14:00:00+00:00,736.49,737.22,736.49,737.22,320,regular,False
2026-07-28T14:00:00+00:00,737.21,737.22,737.21,737.22,80,regular,False
2026-07-28T14:00:00+00:00,736.49,737.51,736.49,737.39,4847,regular,False
2026-07-28T14:01:00+00:00,737.49,737.525,737.07,737.175,2564,regular,False
2026-07-28T14:01:00+00:00,737.08,737.08,737.08,737.08,40,regular,False
2026-07-28T14:02:00+00:00,737.6,737.6,737.6,737.6,79,regular,False
2026-07-28T14:02:00+00:00,737.21,737.655,737.21,737.31,2141,regular,False
2026-07-28T14:03:00+00:00,737.425,737.59,737.3,737.485,2296,regular,False
2026-07-28T14:04:00+00:00,737.325,737.5,737.125,737.24,2263,regular,False
2026-07-28T14:05:00+00:00,737.42,737.89,737.36,737.885,1738,regular,False
2026-07-28T14:05:00+00:00,737.4,737.78,737.4,737.78,160,regular,False
2026-07-28T14:06:00+00:00,737.72,737.72,737.72,737.72,160,regular,False
2026-07-28T14:06:00+00:00,737.93,738.065,737.63,738.065,3759,regular,False
2026-07-28T14:06:00+00:00,737.76,737.76,737.76,737.76,80,regular,False
2026-07-28T14:07:00+00:00,738.0,738.0,738.0,738.0,56,regular,False
2026-07-28T14:07:00+00:00,738.06,738.215,737.46,737.47,7300,regular,False
2026-07-28T14:07:00+00:00,738.12,738.12,737.7,737.7,160,regular,False
2026-07-28T14:08:00+00:00,737.08,737.08,737.08,737.08,80,regular,False
2026-07-28T14:08:00+00:00,737.465,737.465,736.895,737.36,6352,regular,False
2026-07-28T14:09:00+00:00,737.455,737.455,737.195,737.195,3019,regular,False
2026-07-28T14:10:00+00:00,737.06,737.615,737.02,737.51,1299,regular,False
2026-07-28T14:11:00+00:00,737.48,737.645,737.32,737.645,3806,regular,False
2026-07-28T14:12:00+00:00,737.6,737.79,736.835,736.835,2579,regular,False
2026-07-28T14:13:00+00:00,736.84,737.02,736.71,736.71,1639,regular,False
2026-07-28T14:13:00+00:00,736.72,736.72,736.72,736.72,74,regular,False
2026-07-28T14:13:00+00:00,736.72,736.72,736.72,736.72,80,regular,False
2026-07-28T14:14:00+00:00,736.64,736.64,736.275,736.59,3758,regular,False
2026-07-28T14:14:00+00:00,736.6,736.6,736.31,736.31,240,regular,False
2026-07-28T14:15:00+00:00,736.79,737.14,736.73,737.06,9073,regular,False
2026-07-28T14:15:00+00:00,736.88,736.88,736.88,736.88,80,regular,False
2026-07-28T14:16:00+00:00,736.82,736.85,736.565,736.57,2315,regular,False
2026-07-28T14:16:00+00:00,736.78,736.78,736.71,736.71,260,regular,False
2026-07-28T14:17:00+00:00,736.61,736.855,736.465,736.615,2620,regular,False
2026-07-28T14:18:00+00:00,736.67,737.11,736.64,736.96,2129,regular,False
2026-07-28T14:18:00+00:00,736.99,736.99,736.99,736.99,80,regular,False
2026-07-28T14:19:00+00:00,736.65,736.65,736.65,736.65,80,regular,False
2026-07-28T14:19:00+00:00,736.85,736.97,736.68,736.68,654,regular,False
2026-07-28T14:19:00+00:00,736.77,736.77,736.77,736.77,80,regular,False
2026-07-28T14:20:00+00:00,736.73,736.95,736.565,736.57,2838,regular,False
2026-07-28T14:21:00+00:00,737.12,737.12,737.12,737.12,80,regular,False
