timestamp,open,high,low,close,volume,session,incomplete
2026-07-23T08:00:00+00:00,702.02,705.74,700.0,700.98,12560,pre-market,False
2026-07-23T08:01:00+00:00,701.05,705.8,699.73,705.49,37312,pre-market,False
2026-07-23T08:02:00+00:00,704.18,705.55,699.65,700.62,79267,pre-market,False
2026-07-23T08:03:00+00:00,700.53,701.07,700.5,701.07,3412,pre-market,False
2026-07-23T08:04:00+00:00,701.0,701.49,700.98,701.4,6426,pre-market,False
2026-07-23T08:05:00+00:00,701.4,701.49,701.36,701.49,665,pre-market,False
2026-07-23T08:06:00+00:00,701.42,703.58,701.42,703.58,457,pre-market,False
2026-07-23T08:07:00+00:00,701.71,702.02,701.71,702.02,6817,pre-market,False
2026-07-23T08:08:00+00:00,702.04,702.12,701.93,702.12,1218,pre-market,False
2026-07-23T08:09:00+00:00,702.09,702.28,702.09,702.28,229,pre-market,False
2026-07-23T08:10:00+00:00,702.3,702.32,702.26,702.27,484,pre-market,False
2026-07-23T08:11:00+00:00,702.11,702.11,701.92,701.97,324,pre-market,False
2026-07-23T08:12:00+00:00,702.31,702.5,702.3,702.39,1928,pre-market,False
2026-07-23T08:13:00+00:00,702.38,702.38,702.38,702.38,40,pre-market,False
2026-07-23T08:14:00+00:00,702.3,702.36,702.28,702.36,540,pre-market,False
2026-07-23T08:15:00+00:00,702.47,702.47,702.27,702.27,265,pre-market,False
2026-07-23T08:16:00+00:00,702.34,702.45,702.34,702.44,1373,pre-market,False
2026-07-23T08:17:00+00:00,702.59,702.9,702.59,702.9,1323,pre-market,False
2026-07-23T08:18:00+00:00,702.82,702.89,702.72,702.89,496,pre-market,False
2026-07-23T08:19:00+00:00,702.74,702.74,702.58,702.58,550,pre-market,False
2026-07-23T08:20:00+00:00,702.74,702.76,702.68,702.68,1737,pre-market,False
2026-07-23T08:21:00+00:00,702.5,702.5,702.39,702.4,273,pre-market,False
2026-07-23T08:22:00+00:00,702.34,702.49,702.34,702.35,746,pre-market,False
2026-07-23T08:23:00+00:00,702.36,702.37,702.0,702.0,2186,pre-market,False
2026-07-23T08:24:00+00:00,701.94,702.08,701.94,702.08,940,pre-market,False
2026-07-23T08:25:00+00:00,702.08,702.08,702.07,702.07,1312,pre-market,False
2026-07-23T08:26:00+00:00,702.13,702.52,702.13,702.52,1565,pre-market,False
2026-07-23T08:27:00+00:00,702.55,702.62,702.49,702.62,1000,pre-market,False
2026-07-23T08:28:00+00:00,702.64,702.64,702.45,702.45,500,pre-market,False
2026-07-23T08:29:00+00:00,702.53,702.71,702.47,702.71,945,pre-market,False
2026-07-23T08:30:00+00:00,702.67,702.88,702.65,702.88,788,pre-market,False
2026-07-23T08:31:00+00:00,702.88,702.88,702.88,702.88,40,pre-market,False
2026-07-23T08:32:00+00:00,702.75,702.79,702.54,702.54,430,pre-market,False
2026-07-23T08:33:00+00:00,702.54,702.54,702.54,702.54,0,pre-market,False
2026-07-23T08:34:00+00:00,702.85,702.9,702.82,702.82,2483,pre-market,False
2026-07-23T08:35:00+00:00,702.81,702.81,702.6,702.6,819,pre-market,False
2026-07-23T08:36:00+00:00,702.69,702.69,702.69,702.69,60,pre-market,False
2026-07-23T08:37:00+00:00,702.45,702.61,702.45,702.57,552,pre-market,False
2026-07-23T08:38:00+00:00,702.67,702.67,702.67,702.67,60,pre-market,False
2026-07-23T08:39:00+00:00,702.64,702.69,702.57,702.58,650,pre-market,False
2026-07-23T08:40:00+00:00,702.54,702.54,702.28,702.32,1807,pre-market,False
2026-07-23T08:41:00+00:00,702.32,702.32,702.32,702.32,0,pre-market,False
2026-07-23T08:42:00+00:00,702.32,702.67,702.32,702.67,1531,pre-market,False
2026-07-23T08:43:00+00:00,702.68,702.72,702.37,702.37,990,pre-market,False
2026-07-23T08:44:00+00:00,702.35,702.35,702.35,702.35,180,pre-market,False
2026-07-23T08:45:00+00:00,702.38,702.41,702.38,702.39,360,pre-market,False
2026-07-23T08:46:00+00:00,702.42,702.56,702.42,702.56,273,pre-market,False
2026-07-23T08:47:00+00:00,702.51,702.64,702.51,702.64,996,pre-market,False
2026-07-23T08:49:00+00:00,702.62,702.74,702.62,702.7,326,pre-market,False
2026-07-23T08:50:00+00:00,702.69,702.69,702.69,702.69,99,pre-market,False
2026-07-23T08:51:00+00:00,703.0,703.0,702.92,702.92,280,pre-market,False
