timestamp,open,high,low,close,volume,session,incomplete
2026-07-31T08:00:00+00:00,21.65,21.65,21.65,21.65,519,pre-market,False
2026-07-31T08:01:00+00:00,21.65,21.65,21.65,21.65,0,pre-market,False
2026-07-31T08:02:00+00:00,21.65,21.65,21.65,21.65,0,pre-market,False
2026-07-31T08:03:00+00:00,21.65,21.65,21.65,21.65,0,pre-market,False
2026-07-31T08:04:00+00:00,21.65,21.65,21.65,21.65,0,pre-market,False
2026-07-31T08:05:00+00:00,21.64,21.64,21.64,21.64,1200,pre-market,False
2026-07-31T08:06:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:07:00+00:00,21.64,21.64,21.64,21.64,429,pre-market,False
2026-07-31T08:08:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:09:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:10:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:11:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:12:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:13:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:14:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:15:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:16:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:17:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:18:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:19:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:20:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:21:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:22:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:23:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:24:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:25:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:26:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:27:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:28:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:29:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:30:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:31:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:32:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:33:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:34:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:35:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:36:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:37:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:38:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:39:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:40:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:41:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:42:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:43:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:44:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:45:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:46:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:47:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:48:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:49:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:50:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:51:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:52:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:53:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:54:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:55:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:56:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:57:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:58:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T08:59:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:00:00+00:00,21.64,21.64,21.64,21.64,200,pre-market,False
2026-07-31T09:01:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:02:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:03:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:04:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:05:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:06:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:07:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:08:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:09:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
2026-07-31T09:10:00+00:00,21.64,21.64,21.64,21.64,0,pre-market,False
